0.0,0.0,3.3603508472442627
0.0,0.0,3.3611886501312256
0.0,0.0,3.460737705230713
0.0,0.39999999999999997,3.5640063285827637
0.0,0.39999999999999997,3.662416934967041
0.0,0.39999999999999997,3.762805461883545
0.0,0.39999999999999997,3.8628432750701904
0.0,0.39999999999999997,3.9623310565948486
0.0,0.39999999999999997,4.062489032745361
0.0,0.39999999999999997,4.162262439727783
0.0,0.39999999999999997,4.262404441833496
0.0,0.39999999999999997,4.362561464309692
0.0,0.39999999999999997,4.462709426879883
