3.6745190620422363,-0.055231042206287384,0,0
5.161775016784668,0.17730307579040527,0,180
4.985003890991211,-2.8531780338287354,0,200
5.043680572509766,-4.599746799468994,0,0
8.647784233093262,-4.840720176696777,0,180
5.467883243560791,-5.243200645446777,0,225
5.46509313583374,-8.188658714294434,0,270
5.935385227203369,-12.994555473327637,0,180
1.6007188558578491,-12.891438484191895,0,0
4.706883525848389,-12.043915176391602,0,90
4.706883525848389,-9.943915176391602,0,90
2.9798362255096436,-8.427393913269043,0,90
4.095526695251465,-6.117870330810547,0,90
2.359395318031311,-3.713871326446533,0,45
4.5701508140563965,-2.396358236312866,0,45
